,x,accuracy_score,f1_score,roc_auc_score,empirical_robustness
52,0.0,0.0010023442173430833,0.0010023442173430833,0.00016914698975491684,8.29495961553514e-05
53,0.0,0.001002344217343102,0.001002344217343102,0.0002519414877526289,0.00012612426679988676
54,0.0,0.001636821252746643,0.001636821252746643,7.163742029648913e-05,4.592947019479675e-05
55,0.0,0.0012501428816373414,0.0012501428816373414,0.0001948923927307502,7.209358721364926e-05
56,0.0,0.001912058989351738,0.001912058989351738,9.721031223399101e-05,2.9211798355671826e-05
57,0.0,0.0007281861916734977,0.0007281861916734977,9.818803494511831e-05,5.4851213957397556e-05
58,0.0,0.002338803173800582,0.002338803173800582,6.547017967667323e-05,5.5531930957966106e-05
59,0.0,0.0015311060827919978,0.0015311060827919978,0.00011404027497232736,9.666798755982172e-05
60,0.0,0.0007471032689443281,0.0007471032689443281,0.00021130597190448694,3.470324649246453e-05
61,0.0,0.0010023442173431021,0.0010023442173431021,0.0002681811659217227,8.50628397870009e-05
62,0.0,0.0011081332265698368,0.0011081332265698368,0.00019982871359091456,9.605849740373367e-05
63,0.0,0.00047250959544428803,0.00047250959544428803,0.00024721463109825975,7.12323964637576e-05
64,0.0,0.0008680555555555801,0.0008680555555555801,8.876173091381503e-05,3.596979787548078e-05
65,0.0,0.0006682294782287525,0.0006682294782287525,4.848482757308112e-05,6.249495184535553e-05
66,0.0,0.0006682294782287525,0.0006682294782287525,0.0001734947565473917,2.9514323719897008e-05
67,0.0,0.0008184106263733094,0.0008184106263733094,6.22992280178408e-05,4.668681971660753e-05
68,0.0,0.001056563575434352,0.001056563575434352,0.0001466827176553004,3.6942792946848814e-05
69,0.0,0.0008184106263733203,0.0008184106263733203,0.0001994798775229389,1.7467666453733228e-05
70,0.0,0.0005787037037037155,0.0005787037037037155,7.713530459677512e-05,7.653169069169259e-05
